album,track_number,name,uri,available_markets,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,time_signature,album_uris,album_release_date,album_release_date_precision,album_total_trakcs
Joey • My Secret • Live,5,冬眠,spotify:track:3syyu4ZXviN3R6Ub8niEGM,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",266786,0.678,0.293,0.322,0.0,0.677,-8.881,0.0312,142.865,0.169,18,4,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,6,16號愛人 (觀眾大合唱),spotify:track:5Z4ayl2hsfa9nuAXCYqbpT,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",244440,0.362,0.46,0.474,6.81e-05,0.22,-10.075,0.0313,132.013,0.263,19,6,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,7,麻煩你,spotify:track:1CYBBPVWvK26FeJvM30FKb,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",192053,0.225,0.392,0.483,0.0,0.415,-8.303,0.03,135.229,0.288,23,1,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,8,Medley : 密友 / 損友 / 心甘命抵 / 早有預謀 / 罪魁 / 借過 / 我也不想這樣,spotify:track:3smp7GfSPT7EfcqP5rFSfo,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",878560,0.522,0.319,0.552,0.0,0.378,-7.544,0.0371,133.682,0.286,28,7,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,9,貪嗔癡,spotify:track:5M5LEp2Fc6YtyDHceHLRuh,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",263306,0.615,0.356,0.607,0.0,0.68,-8.448,0.0678,127.332,0.227,22,5,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,10,最好時光,spotify:track:1lLEUb2yMLUyKhKzW51IeS,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",238653,0.709,0.252,0.31,0.0,0.91,-9.654,0.0336,100.323,0.144,19,7,0,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,11,星圖,spotify:track:4OGZED9q42gzem8106ZPhL,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",230840,0.583,0.266,0.375,0.0,0.498,-9.936,0.0325,143.4,0.119,17,8,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,12,特別嘉賓,spotify:track:6a3los6wgcUu5Yu5EuY4od,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",244204,0.416,0.466,0.603,0.0,0.374,-8.1,0.0315,124.079,0.283,25,2,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,1,很忘,spotify:track:20Kk8qOewkrHCLmzPWfUO3,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",266466,0.496,0.611,0.831,0.0,0.376,-6.988,0.0457,104.937,0.606,17,9,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,2,可歌可泣,spotify:track:6Fi4LjTB604bIqPPCbKefY,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",235613,0.642,0.514,0.572,0.0,0.17,-7.923,0.05,139.951,0.35,20,7,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,3,上次坐飛機,spotify:track:3xNUiO9WWX7R61dDfb5l0k,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",247053,0.665,0.513,0.486,0.0,0.31,-8.665,0.0338,114.842,0.334,18,11,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,4,吹沙入眼,spotify:track:6ucgdnGbEJs6VZUyP68kFA,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",183866,0.613,0.602,0.687,0.0,0.36,-8.531,0.0747,97.645,0.753,15,4,1,3,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,5,勉強幸福,spotify:track:1eXLH4X8dRtUfIHaCOitiu,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",218000,0.644,0.315,0.51,0.0,0.376,-8.905,0.0437,156.075,0.345,18,4,0,3,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,6,花城,spotify:track:2AKjRmk5KkeUcbXfqV9tPm,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",262986,0.754,0.704,0.435,1.03e-05,0.412,-10.039,0.0327,119.828,0.681,15,2,0,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,7,煙霞,spotify:track:567vXjKmG1DoDF26uCDkEx,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",308413,0.588,0.504,0.571,0.0,0.356,-9.76,0.0301,131.872,0.284,21,8,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,8,何苦,spotify:track:2Sx4uPLiuJiu7WHR8lSNMG,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",197160,0.747,0.335,0.217,1.47e-06,0.262,-14.412,0.0384,100.034,0.229,17,1,1,3,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,9,最後的茱麗葉,spotify:track:5DtZCf8pfjNq8ET4dK7Eq1,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",257213,0.159,0.416,0.797,0.0,0.38,-7.418,0.0538,145.79,0.299,21,8,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,10,還未,spotify:track:2yvXICpRHyIJPdSfqNUwqc,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",221066,0.751,0.497,0.44,0.0,0.386,-10.034,0.0359,90.006,0.323,18,0,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,11,愛怪物的你,spotify:track:6GRjg03x2lRMf9oFIO3pMH,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",146960,0.804,0.477,0.436,0.0,0.364,-9.525,0.0474,130.73,0.354,17,5,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
Joey • My Secret • Live,12,與貓共舞,spotify:track:12TdyEZdFSiiGXtNKLed5x,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",306170,0.771,0.288,0.277,0.0,0.542,-11.494,0.0351,145.939,0.263,19,11,1,4,spotify:album:2iRFzWNrrMfUI1X9f5Ozwa,2017-08-25,day,41
一百個我 國語新曲+精選,1,第一百個我,spotify:track:0CZt1VGIieJgj2wv3mWSUn,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",262447,0.844,0.54,0.476,5.6e-06,0.11,-8.901,0.0331,121.854,0.198,35,5,0,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,2,裝傻,spotify:track:4tmUeggwJapJHXjn6pDisa,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",277291,0.702,0.351,0.522,0.0,0.105,-7.571,0.045,138.575,0.282,19,7,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,3,Dear,spotify:track:3ui4IQocRNfzEuZKYSoX3c,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",253663,0.255,0.843,0.505,0.000369,0.0948,-8.216,0.0422,123.158,0.543,9,1,0,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,4,說真的,spotify:track:6kDs1JAIhuuFOX1gcXb8Zm,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",267552,0.288,0.597,0.347,0.0,0.265,-8.296,0.0287,113.929,0.135,30,7,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,5,Heartbeat,spotify:track:3775Fh5EvfYtT7h6klTmd5,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",219711,0.389,0.7,0.73,0.0,0.329,-6.537,0.193,167.947,0.835,10,7,0,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,6,習慣你,spotify:track:35bAk0hsGZ9CG8JmSPioYq,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",210625,0.833,0.386,0.418,0.0,0.133,-7.356,0.0366,168.676,0.488,15,7,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,7,Love Forever,spotify:track:7faRcSgcsGkjJYUj6Kc2Ph,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",235639,0.517,0.704,0.782,0.0,0.053,-5.83,0.0358,110.017,0.709,9,7,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,8,我好想他,spotify:track:0waEfT3YY0w2HbSxNuUz8W,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",241382,0.486,0.408,0.398,2.58e-05,0.366,-8.986,0.0303,129.954,0.151,12,5,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,9,看清,spotify:track:6pjGCrp9PpTFmrok2dNvBw,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",218132,0.0428,0.767,0.592,1.13e-05,0.121,-6.684,0.0299,114.983,0.349,10,1,0,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,10,謝謝你愛我,spotify:track:4dF8yDUWCuVZXGasqEJ5KS,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",275489,0.36,0.695,0.591,0.0,0.0837,-8.773,0.0302,115.988,0.288,12,2,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
一百個我 國語新曲+精選,11,流沙,spotify:track:0GY4KrJ7bzvl467sda8skq,"['AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JP', 'LT', 'LU', 'LV', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'VN', 'ZA']",257409,0.828,0.421,0.438,0.0,0.112,-9.186,0.0382,93.912,0.331,17,2,1,4,spotify:album:2IRcqVOTFzU5Mbn7grINjB,2016-12-16,day,31
